step,loss,lr
545,0.29729229,0.0000997143
546,0.21665464,0.0000997132
547,0.04841261,0.0000997122
548,0.06904806,0.0000997111
549,0.07151698,0.0000997101
550,0.07019170,0.0000997090
551,0.07098728,0.0000997080
552,0.10213309,0.0000997069
553,0.09249708,0.0000997058
554,0.06198341,0.0000997048
555,0.06790288,0.0000997037
556,0.05747965,0.0000997026
557,0.06974995,0.0000997016
558,0.07830832,0.0000997005
559,0.07048971,0.0000996994
560,0.04844251,0.0000996983
561,0.13428837,0.0000996973
562,0.03779107,0.0000996962
563,0.06345261,0.0000996951
564,0.05188838,0.0000996940
565,0.03693397,0.0000996929
566,0.08613837,0.0000996919
567,0.03640365,0.0000996908
568,0.18077467,0.0000996897
569,0.11692362,0.0000996886
570,0.06467069,0.0000996875
571,0.17143378,0.0000996864
572,0.13380843,0.0000996853
573,0.05085697,0.0000996842
574,0.05734099,0.0000996831
575,0.06595018,0.0000996820
576,0.04209687,0.0000996809
577,0.04952719,0.0000996798
578,0.56113386,0.0000996787
579,0.08796105,0.0000996776
580,0.04925098,0.0000996764
581,0.08376847,0.0000996753
582,0.04912822,0.0000996742
583,0.05450110,0.0000996731
584,0.06305585,0.0000996720
585,0.09572258,0.0000996708
586,0.08761884,0.0000996697
587,0.07880596,0.0000996686
588,0.17311795,0.0000996675
589,0.06497440,0.0000996663
590,0.05626552,0.0000996652
591,0.06177279,0.0000996641
592,0.19876868,0.0000996629
593,0.15303075,0.0000996618
594,0.04890203,0.0000996607
595,0.09290029,0.0000996595
596,0.04795796,0.0000996584
597,0.04633386,0.0000996572
598,0.08856396,0.0000996561
599,0.07477358,0.0000996549
600,0.08160335,0.0000996538
601,0.13885406,0.0000996526
602,0.05010107,0.0000996515
603,0.05212964,0.0000996503
604,0.03446570,0.0000996491
605,0.05578971,0.0000996480
606,0.04484107,0.0000996468
607,0.06838801,0.0000996457
608,0.05738695,0.0000996445
609,0.06209534,0.0000996433
610,0.06771994,0.0000996421
611,0.04985100,0.0000996410
612,0.36899728,0.0000996398
613,0.01919270,0.0000996386
614,0.02238389,0.0000996374
615,0.07513451,0.0000996363
616,0.13387208,0.0000996351
617,0.06050033,0.0000996339
618,0.10320195,0.0000996327
619,0.05024908,0.0000996315
620,0.04567293,0.0000996303
621,0.06772220,0.0000996291
622,0.04183023,0.0000996279
623,0.08005404,0.0000996268
624,0.06438254,0.0000996256
625,0.10052752,0.0000996244
626,0.03580271,0.0000996232
627,0.15938844,0.0000996219
628,0.05559570,0.0000996207
629,0.10140605,0.0000996195
630,0.04279928,0.0000996183
631,0.05348663,0.0000996171
632,0.25812826,0.0000996159
633,0.07206099,0.0000996147
634,0.05711497,0.0000996135
635,0.04312640,0.0000996123
636,0.05951754,0.0000996110
637,0.09698514,0.0000996098
638,0.03879195,0.0000996086
639,0.04875558,0.0000996074
640,0.07946862,0.0000996061
641,0.04413669,0.0000996049
642,0.07884283,0.0000996037
643,0.03305611,0.0000996024
644,0.12029590,0.0000996012
645,0.04085209,0.0000996000
646,0.09777907,0.0000995987
647,0.10793069,0.0000995975
648,0.05227251,0.0000995962
649,0.08312604,0.0000995950
650,0.14191666,0.0000995937
651,0.28069219,0.0000995925
652,0.04708524,0.0000995912
653,0.03692545,0.0000995900
654,0.08411837,0.0000995887
655,0.06380653,0.0000995875
656,0.03587006,0.0000995862
657,0.29420921,0.0000995850
658,0.14129284,0.0000995837
659,0.07383005,0.0000995824
660,0.04200063,0.0000995812
661,0.05227935,0.0000995799
662,0.10938492,0.0000995786
663,0.10803188,0.0000995774
664,0.12115605,0.0000995761
665,0.04455879,0.0000995748
666,0.03167264,0.0000995735
667,0.06290247,0.0000995722
668,0.10200978,0.0000995710
669,0.02140016,0.0000995697
670,0.14272629,0.0000995684
671,0.07047513,0.0000995671
672,0.05092960,0.0000995658
673,0.08446135,0.0000995645
674,0.02528260,0.0000995632
675,0.05339407,0.0000995619
676,0.05551852,0.0000995606
677,0.10154920,0.0000995593
678,0.26439583,0.0000995580
679,0.06004271,0.0000995567
680,0.05918503,0.0000995554
681,0.10216701,0.0000995541
682,0.06882770,0.0000995528
683,0.04669069,0.0000995515
684,0.27299505,0.0000995502
685,0.06055755,0.0000995489
686,0.04792137,0.0000995476
687,0.04056884,0.0000995462
688,0.06387644,0.0000995449
689,0.07573524,0.0000995436
690,0.03799708,0.0000995423
691,0.05125889,0.0000995410
692,0.09983453,0.0000995396
693,0.02941715,0.0000995383
694,0.08045877,0.0000995370
695,0.07380620,0.0000995356
696,0.15315744,0.0000995343
697,0.17955491,0.0000995330
698,0.08430342,0.0000995316
699,0.05826775,0.0000995303
700,0.06839269,0.0000995289
701,0.11373605,0.0000995276
702,0.04997178,0.0000995262
703,0.09283477,0.0000995249
704,0.06696665,0.0000995235
705,0.08474404,0.0000995222
706,0.20469531,0.0000995208
707,0.08971843,0.0000995195
708,0.11710592,0.0000995181
709,0.07994053,0.0000995168
710,0.12445561,0.0000995154
711,0.04389941,0.0000995140
712,0.04277316,0.0000995127
713,0.03949289,0.0000995113
714,0.08986586,0.0000995099
715,0.04249209,0.0000995086
716,0.12047558,0.0000995072
717,0.08453400,0.0000995058
718,0.08662015,0.0000995044
719,0.09556128,0.0000995031
720,0.04176580,0.0000995017
721,0.05843265,0.0000995003
722,0.08076200,0.0000994989
723,0.07220043,0.0000994975
724,0.54118741,0.0000994961
725,0.06525762,0.0000994947
726,0.03627038,0.0000994934
727,0.09136800,0.0000994920
