step,loss,lr
638,0.11268389,0.0000996086
639,0.03830749,0.0000996074
640,0.07353543,0.0000996061
641,0.03857067,0.0000996049
642,0.12169176,0.0000996037
643,0.04344587,0.0000996024
644,0.03669472,0.0000996012
645,0.04573951,0.0000996000
646,0.10337543,0.0000995987
647,0.05643082,0.0000995975
648,0.07016870,0.0000995962
649,0.04398676,0.0000995950
650,0.13013683,0.0000995937
651,0.05026078,0.0000995925
652,0.04323654,0.0000995912
653,0.10815896,0.0000995900
654,0.03912444,0.0000995887
655,0.05722152,0.0000995875
656,0.06322107,0.0000995862
657,0.09274681,0.0000995850
658,0.13851675,0.0000995837
659,0.03252958,0.0000995824
660,0.06382856,0.0000995812
661,0.05834906,0.0000995799
662,0.08309169,0.0000995786
663,0.03158151,0.0000995774
664,0.17085725,0.0000995761
665,0.14443271,0.0000995748
666,0.04124767,0.0000995735
667,0.08426630,0.0000995722
668,0.05489846,0.0000995710
669,0.07053928,0.0000995697
670,0.06638525,0.0000995684
671,0.11979804,0.0000995671
672,0.06339565,0.0000995658
673,0.06892828,0.0000995645
674,0.06337990,0.0000995632
675,0.18225238,0.0000995619
676,0.07194231,0.0000995606
677,0.06355157,0.0000995593
678,0.02217224,0.0000995580
679,0.07399023,0.0000995567
680,0.03736972,0.0000995554
681,0.13228954,0.0000995541
682,0.03501301,0.0000995528
683,0.14257380,0.0000995515
684,0.27085906,0.0000995502
685,0.05939303,0.0000995489
686,0.04163937,0.0000995476
687,0.09542100,0.0000995462
688,0.08546762,0.0000995449
689,0.08015166,0.0000995436
690,0.04104054,0.0000995423
691,0.04354256,0.0000995410
692,0.03042043,0.0000995396
693,0.05364740,0.0000995383
694,0.04172362,0.0000995370
695,0.05016484,0.0000995356
696,0.06987462,0.0000995343
697,0.05720441,0.0000995330
698,0.08785316,0.0000995316
699,0.06807010,0.0000995303
700,0.08332667,0.0000995289
701,0.03814071,0.0000995276
702,0.11982873,0.0000995262
703,0.13138208,0.0000995249
704,0.04418737,0.0000995235
705,0.12517364,0.0000995222
706,0.05280694,0.0000995208
707,0.06441575,0.0000995195
708,0.04838177,0.0000995181
709,0.06245340,0.0000995168
710,0.05181775,0.0000995154
711,0.15574700,0.0000995140
712,0.10074258,0.0000995127
713,0.04691427,0.0000995113
714,0.11445206,0.0000995099
715,0.22965962,0.0000995086
716,0.06376737,0.0000995072
717,0.05404043,0.0000995058
718,0.08173030,0.0000995044
719,0.06217873,0.0000995031
720,0.09046553,0.0000995017
721,0.04075073,0.0000995003
722,0.10401104,0.0000994989
723,0.04763765,0.0000994975
724,0.06396899,0.0000994961
725,0.04598995,0.0000994947
726,0.09975013,0.0000994934
727,0.04956558,0.0000994920
728,0.05712467,0.0000994906
729,0.06729616,0.0000994892
730,0.04499222,0.0000994878
731,0.07706636,0.0000994864
732,0.03087247,0.0000994850
733,0.08005673,0.0000994836
734,0.03244825,0.0000994821
735,0.04143992,0.0000994807
736,0.06818412,0.0000994793
737,0.04398302,0.0000994779
738,0.53922850,0.0000994765
739,0.10964043,0.0000994751
740,0.13558574,0.0000994737
741,0.04266405,0.0000994722
742,0.08247474,0.0000994708
743,0.04875340,0.0000994694
744,0.06621710,0.0000994680
745,0.08230142,0.0000994665
746,0.05969573,0.0000994651
747,0.04656568,0.0000994637
748,0.07928053,0.0000994622
749,0.28152585,0.0000994608
750,0.09252654,0.0000994594
751,0.06996201,0.0000994579
752,0.05236451,0.0000994565
753,0.04249411,0.0000994550
754,0.13776359,0.0000994536
755,0.08762735,0.0000994521
756,0.06948314,0.0000994507
757,0.10633398,0.0000994492
758,0.31963456,0.0000994478
759,0.04029020,0.0000994463
760,0.06493960,0.0000994449
761,0.03989464,0.0000994434
762,0.13745864,0.0000994420
763,0.05756732,0.0000994405
764,0.06213617,0.0000994390
765,0.06277597,0.0000994376
766,0.04117807,0.0000994361
767,0.07382500,0.0000994346
768,0.11028011,0.0000994332
769,0.12281391,0.0000994317
770,0.05938175,0.0000994302
771,0.05773541,0.0000994287
772,0.03486406,0.0000994272
773,0.02188396,0.0000994258
774,0.04137674,0.0000994243
775,0.06675152,0.0000994228
776,0.05223240,0.0000994213
777,0.11176806,0.0000994198
778,0.05976357,0.0000994183
779,0.04424949,0.0000994168
780,0.06084172,0.0000994153
781,0.06326471,0.0000994138
782,0.02831928,0.0000994123
783,0.08320101,0.0000994108
784,0.05589406,0.0000994093
785,0.04583241,0.0000994078
786,0.19899431,0.0000994063
787,0.05296297,0.0000994048
788,0.12404284,0.0000994033
789,0.07516491,0.0000994018
790,0.26490042,0.0000994003
791,0.03205141,0.0000993988
792,0.18089736,0.0000993972
793,0.07379768,0.0000993957
794,0.06236937,0.0000993942
795,0.05624478,0.0000993927
796,0.05527113,0.0000993912
797,0.04689778,0.0000993896
798,0.04105937,0.0000993881
799,0.05994868,0.0000993866
800,0.07468678,0.0000993850
801,0.06039003,0.0000993835
802,0.06575295,0.0000993820
803,0.05543622,0.0000993804
804,0.04847334,0.0000993789
805,0.13837713,0.0000993773
806,0.04271428,0.0000993758
807,0.44813913,0.0000993742
808,0.05379995,0.0000993727
809,0.06982246,0.0000993711
810,0.06392908,0.0000993696
811,0.05478243,0.0000993680
812,0.05716780,0.0000993665
813,0.05406038,0.0000993649
814,0.11723672,0.0000993634
815,0.10711992,0.0000993618
816,0.08352219,0.0000993602
817,0.04796660,0.0000993587
818,0.09852703,0.0000993571
819,0.07259738,0.0000993555
820,0.05650896,0.0000993540
821,0.05655211,0.0000993524
822,0.05971495,0.0000993508
823,0.06398628,0.0000993492
824,0.07665432,0.0000993477
825,0.03578557,0.0000993461
826,0.05712041,0.0000993445
827,0.25359708,0.0000993429
828,0.05089940,0.0000993413
829,0.08107693,0.0000993397
830,0.06284721,0.0000993381
831,0.06504375,0.0000993366
832,0.08235503,0.0000993350
833,0.05145893,0.0000993334
834,0.08021288,0.0000993318
835,0.08813101,0.0000993302
836,0.08444473,0.0000993286
837,0.03698724,0.0000993270
838,0.12201415,0.0000993254
839,0.06566286,0.0000993238
840,0.10400896,0.0000993221
841,0.04858787,0.0000993205
842,0.10715194,0.0000993189
843,0.04945041,0.0000993173
844,0.06194584,0.0000993157
845,0.06972329,0.0000993141
846,0.04453944,0.0000993124
847,0.03991103,0.0000993108
848,0.06264997,0.0000993092
849,0.15374725,0.0000993076
850,0.07760959,0.0000993059
851,0.03371461,0.0000993043
852,0.04656511,0.0000993027
853,0.12654448,0.0000993010
854,0.14494908,0.0000992994
855,0.03524700,0.0000992978
856,0.03725525,0.0000992961
857,0.11674657,0.0000992945
858,0.03601240,0.0000992928
859,0.17694826,0.0000992912
860,0.05820522,0.0000992896
861,0.06343143,0.0000992879
862,0.10926795,0.0000992863
863,0.07587891,0.0000992846
864,0.04461681,0.0000992829
865,0.07084411,0.0000992813
866,0.07168039,0.0000992796
867,0.04853037,0.0000992780
868,0.01763805,0.0000992763
869,0.07291524,0.0000992746
870,0.03416043,0.0000992730
871,0.06257340,0.0000992713
872,0.03957784,0.0000992696
873,0.15958327,0.0000992680
874,0.03178217,0.0000992663
875,0.05145295,0.0000992646
876,0.02421161,0.0000992629
877,0.04786607,0.0000992613
878,0.06988460,0.0000992596
879,0.06306574,0.0000992579
880,0.06560475,0.0000992562
881,0.02726322,0.0000992545
882,0.04316573,0.0000992528
883,0.03737871,0.0000992511
884,0.05997906,0.0000992495
885,0.05013895,0.0000992478
886,0.07146364,0.0000992461
887,0.04972859,0.0000992444
888,0.12896237,0.0000992427
889,0.02913529,0.0000992410
890,0.07842526,0.0000992393
891,0.05343740,0.0000992375
892,0.04506798,0.0000992358
893,0.10294373,0.0000992341
894,0.06222473,0.0000992324
895,0.08808992,0.0000992307
896,0.27411169,0.0000992290
897,0.03651858,0.0000992273
898,0.08455136,0.0000992256
899,0.04920879,0.0000992238
900,0.04054170,0.0000992221
901,0.05200016,0.0000992204
902,0.09891513,0.0000992187
903,0.03144944,0.0000992169
904,0.05878632,0.0000992152
905,0.04305299,0.0000992135
906,0.06273770,0.0000992117
907,0.07056120,0.0000992100
908,0.03655228,0.0000992083
909,0.02344218,0.0000992065
910,0.02973690,0.0000992048
911,0.06016870,0.0000992030
912,0.05996941,0.0000992013
913,0.02977053,0.0000991995
914,0.05842988,0.0000991978
915,0.05333325,0.0000991960
916,0.06540707,0.0000991943
917,0.08404414,0.0000991925
918,0.05720144,0.0000991908
919,0.09064814,0.0000991890
920,0.04411786,0.0000991872
921,0.05439323,0.0000991855
922,0.14566788,0.0000991837
923,0.07569942,0.0000991820
924,0.27330506,0.0000991802
