step,loss,lr
304,0.07066526,0.0000999110
305,0.08649108,0.0000999105
306,0.13992898,0.0000999099
307,0.04033041,0.0000999093
308,0.05939198,0.0000999087
309,0.05019140,0.0000999081
310,0.07941489,0.0000999075
311,0.05507328,0.0000999069
312,0.08723181,0.0000999063
313,0.04386372,0.0000999057
314,0.06327844,0.0000999051
315,0.08181047,0.0000999045
316,0.28576115,0.0000999039
317,0.10416119,0.0000999033
318,0.03994041,0.0000999027
319,0.05559949,0.0000999020
320,0.12212652,0.0000999014
321,0.06048197,0.0000999008
322,0.09460723,0.0000999002
323,0.04811038,0.0000998996
324,0.06679607,0.0000998990
325,0.07018355,0.0000998983
326,0.08904479,0.0000998977
327,0.07908064,0.0000998971
328,0.08043430,0.0000998964
329,0.03814077,0.0000998958
330,0.03369059,0.0000998952
331,0.04655775,0.0000998945
332,0.06130444,0.0000998939
333,0.05180996,0.0000998933
334,0.03518377,0.0000998926
335,0.11146507,0.0000998920
336,0.06579430,0.0000998913
337,0.06869982,0.0000998907
338,0.20971783,0.0000998900
339,0.08137913,0.0000998894
340,0.04905428,0.0000998887
341,0.07663456,0.0000998881
342,0.05084559,0.0000998874
343,0.09666540,0.0000998868
344,0.05856784,0.0000998861
345,0.06047636,0.0000998854
346,0.08786741,0.0000998848
347,0.04533327,0.0000998841
348,0.11781385,0.0000998834
349,0.05797515,0.0000998828
350,0.05064518,0.0000998821
351,0.11846643,0.0000998814
352,0.05039956,0.0000998807
353,0.03795330,0.0000998801
354,0.06592270,0.0000998794
355,0.09932331,0.0000998787
356,0.08938848,0.0000998780
357,0.05989452,0.0000998773
358,0.11006533,0.0000998766
359,0.06139274,0.0000998760
360,0.12411818,0.0000998753
361,0.09196234,0.0000998746
362,0.15028523,0.0000998739
363,0.07741632,0.0000998732
364,0.13245881,0.0000998725
365,0.06599385,0.0000998718
366,0.08267567,0.0000998711
367,0.33951911,0.0000998704
368,0.04624977,0.0000998697
369,0.02684239,0.0000998690
370,0.03341746,0.0000998682
371,0.03687883,0.0000998675
372,0.11209449,0.0000998668
373,0.05803134,0.0000998661
374,0.05025431,0.0000998654
